step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
3290,4.139844,4.101202,0.165771,0.168121,0.000891,1267.9,842240,0.9860
3300,4.142681,4.099682,0.171143,0.173859,0.000891,1271.5,844800,0.9844
3310,4.142073,4.114299,0.176880,0.178668,0.000890,1275.7,847360,0.9900
3320,4.142701,4.101039,0.175537,0.178213,0.000889,1282.4,849920,0.9850
3330,4.144591,4.108288,0.174500,0.176831,0.000889,1286.3,852480,0.9868
3340,4.126415,4.098008,0.183960,0.185843,0.000888,1290.5,855040,0.9899
3350,4.154000,4.110422,0.181946,0.184880,0.000887,1294.4,857600,0.9841
3360,4.150024,4.101038,0.177856,0.181005,0.000887,1298.6,860160,0.9826
3370,4.123772,4.094758,0.183899,0.185861,0.000886,1302.4,862720,0.9894
3380,4.157937,4.118168,0.177246,0.179814,0.000885,1306.1,865280,0.9857
3390,4.138801,4.105434,0.175415,0.177561,0.000885,1309.7,867840,0.9879
