step,loss,bpc,acc,gnorm,lr,elapsed_s
379,4.486204,6.4722,0.160937,0.0998,0.001000,1046.4
380,4.501475,6.4943,0.154426,0.1142,0.001000,1049.2
381,4.491134,6.4794,0.161797,0.0973,0.001000,1052.0
382,4.495587,6.4858,0.162139,0.1057,0.001000,1054.9
383,4.489018,6.4763,0.159562,0.1100,0.001000,1057.8
384,4.498424,6.4899,0.156511,0.1059,0.001000,1060.7
385,4.498240,6.4896,0.157355,0.1114,0.001000,1063.5
386,4.496745,6.4875,0.158338,0.1044,0.001000,1066.4
387,4.505253,6.4997,0.158901,0.1033,0.001000,1069.4
388,4.502975,6.4964,0.160082,0.1120,0.001000,1072.1
389,4.519694,6.5206,0.157660,0.1047,0.001000,1075.0
390,4.510154,6.5068,0.158355,0.1080,0.001000,1077.9
391,4.510431,6.5072,0.159227,0.0987,0.001000,1080.6
392,4.515274,6.5142,0.155944,0.1045,0.001000,1083.4
393,4.512130,6.5097,0.153439,0.1123,0.001000,1086.2
394,4.502072,6.4951,0.157678,0.1135,0.001000,1089.0
395,4.502116,6.4952,0.161954,0.1049,0.001000,1091.7
396,4.496369,6.4869,0.160253,0.1015,0.001000,1094.6
397,4.519846,6.5208,0.158853,0.0960,0.001000,1097.4
398,4.550968,6.5657,0.153144,0.1068,0.001000,1100.0
399,4.536650,6.5450,0.153701,0.1142,0.001000,1102.7
400,4.514498,6.5131,0.157669,0.1004,0.001000,1105.3
401,4.512304,6.5099,0.161091,0.0991,0.001000,1108.0
402,4.491858,6.4804,0.161797,0.1141,0.001000,1111.0
403,4.510187,6.5068,0.154426,0.1056,0.001000,1113.8
404,4.489800,6.4774,0.165039,0.1318,0.001000,1116.5
405,4.499795,6.4919,0.156618,0.1025,0.001000,1119.4
406,4.482651,6.4671,0.165781,0.0956,0.001000,1122.2
407,4.480649,6.4642,0.162993,0.0954,0.001000,1125.0
408,4.495624,6.4858,0.160925,0.1018,0.001000,1127.9
409,4.507515,6.5030,0.157050,0.1236,0.001000,1130.6
410,4.475996,6.4575,0.161755,0.1238,0.001000,1133.3
411,4.500605,6.4930,0.159584,0.1229,0.001000,1136.0
412,4.498437,6.4899,0.159383,0.0989,0.001000,1138.8
413,4.488045,6.4749,0.162305,0.1043,0.001000,1141.5
414,4.506294,6.5012,0.158389,0.1415,0.001000,1144.4
415,4.488723,6.4759,0.160075,0.1305,0.001000,1147.1
416,4.502028,6.4951,0.158201,0.1212,0.001000,1149.9
417,4.497797,6.4890,0.159413,0.0999,0.001000,1152.6
418,4.493512,6.4828,0.158526,0.1274,0.001000,1155.2
419,4.493956,6.4834,0.159562,0.1137,0.001000,1158.0
420,4.516108,6.5154,0.159726,0.1205,0.001000,1161.0
421,4.500294,6.4926,0.160266,0.1046,0.001000,1163.6
422,4.515835,6.5150,0.156138,0.1199,0.001000,1166.4
423,4.504478,6.4986,0.165042,0.1155,0.001000,1169.2
424,4.474079,6.4548,0.169827,0.1196,0.001000,1172.0
425,4.503736,6.4975,0.162125,0.1127,0.001000,1174.8
426,4.521467,6.5231,0.158559,0.1357,0.001000,1177.7
427,4.518072,6.5182,0.155647,0.1314,0.001000,1180.5
428,4.501355,6.4941,0.162125,0.1024,0.001000,1183.2
429,4.491691,6.4802,0.166581,0.1212,0.001000,1185.8
430,4.502681,6.4960,0.163845,0.1021,0.001000,1188.5
431,4.482945,6.4675,0.165556,0.1222,0.001000,1191.3
432,4.490118,6.4779,0.160096,0.1005,0.001000,1194.0
433,4.503960,6.4979,0.159219,0.1108,0.001000,1196.6
434,4.494044,6.4836,0.159547,0.1076,0.001000,1199.3
435,4.484015,6.4691,0.162485,0.1014,0.001000,1202.0
436,4.507227,6.5026,0.158346,0.0983,0.001000,1204.7
437,4.512825,6.5107,0.156459,0.1115,0.001000,1207.4
438,4.502474,6.4957,0.158183,0.1115,0.001000,1210.3
439,4.513112,6.5111,0.158389,0.1187,0.001000,1213.2
440,4.518535,6.5189,0.154070,0.1242,0.001000,1216.0
441,4.497234,6.4882,0.158218,0.0996,0.001000,1218.7
442,4.495822,6.4861,0.162476,0.1064,0.001000,1221.4
