step,loss,bpc,acc,gnorm,lr,elapsed_s
439,4.558582,6.5767,0.147465,7287.7148,0.001000,1300.9
440,4.568775,6.5914,0.145673,12576.7275,0.001000,1303.8
441,4.544588,6.5565,0.149343,435.5293,0.001000,1306.7
442,4.542859,6.5540,0.146400,60.0113,0.001000,1309.6
443,4.555943,6.5729,0.150179,664.3053,0.001000,1312.7
444,4.559502,6.5780,0.144393,49395.0664,0.001000,1315.7
445,4.561218,6.5805,0.150129,1617.9507,0.001000,1318.6
446,4.573863,6.5987,0.146721,17.6763,0.001000,1321.7
447,4.570151,6.5934,0.150384,25.8243,0.001000,1324.5
448,4.556029,6.5730,0.152356,227.5137,0.001000,1327.4
449,4.543820,6.5554,0.149632,20.6798,0.001000,1330.5
450,4.529304,6.5344,0.160096,45.9015,0.001000,1333.4
451,4.540471,6.5505,0.151391,69.2310,0.001000,1336.3
452,4.523966,6.5267,0.154083,11.5067,0.001000,1339.1
453,4.537171,6.5458,0.154963,214.8096,0.001000,1342.1
454,4.518042,6.5182,0.154451,8.2296,0.001000,1345.2
455,4.512578,6.5103,0.157355,11.5607,0.001000,1348.0
456,4.529101,6.5341,0.149991,102.6502,0.001000,1350.9
457,4.525203,6.5285,0.152215,108.8669,0.001000,1353.8
458,4.528049,6.5326,0.150985,24.7901,0.001000,1356.7
459,4.515167,6.5140,0.154987,26.1682,0.001000,1359.8
460,4.528916,6.5339,0.155122,640.3757,0.001000,1362.6
461,4.529370,6.5345,0.150521,8.3400,0.001000,1365.7
462,4.572622,6.5969,0.150266,8.5670,0.001000,1368.7
463,4.570666,6.5941,0.145651,1864.8043,0.001000,1371.6
464,4.548393,6.5620,0.149028,63149.5703,0.001000,1374.7
465,4.536328,6.5446,0.153439,7331880.0000,0.001000,1377.7
466,4.527732,6.5322,0.158030,15829.6758,0.001000,1380.5
467,4.531319,6.5373,0.155293,11610.7490,0.001000,1383.5
468,4.527882,6.5324,0.158551,188256.8750,0.001000,1386.5
469,4.553977,6.5700,0.148794,370.1096,0.001000,1389.4
470,4.546490,6.5592,0.151002,138.6839,0.001000,1392.4
471,4.539432,6.5490,0.155158,6044.2280,0.001000,1395.5
472,4.552717,6.5682,0.152356,1622.6549,0.001000,1398.6
473,4.549993,6.5643,0.150043,7569.3599,0.001000,1402.4
474,4.543887,6.5555,0.152334,373698.8438,0.001000,1405.3
475,4.552606,6.5680,0.151531,1530.9982,0.001000,1408.2
476,4.547341,6.5604,0.151873,1175986.0000,0.001000,1411.2
477,4.556540,6.5737,0.147863,4308.6553,0.001000,1414.2
478,4.564456,6.5851,0.150753,295270.2188,0.001000,1417.0
479,4.549488,6.5635,0.149803,27.0138,0.001000,1420.0
480,4.542678,6.5537,0.150521,1616.7596,0.001000,1422.9
481,4.559747,6.5783,0.151205,52.5492,0.001000,1426.1
482,4.557489,6.5751,0.153345,2127.2131,0.001000,1429.0
483,4.538363,6.5475,0.152456,4019850.2500,0.001000,1432.0
484,4.546061,6.5586,0.150659,3213.8645,0.001000,1435.0
485,4.532552,6.5391,0.153912,10847.7559,0.001000,1437.9
486,4.537325,6.5460,0.155818,71110.3203,0.001000,1440.9
487,4.551595,6.5666,0.151531,236055.9219,0.001000,1443.8
488,4.543768,6.5553,0.159904,6018.2969,0.001000,1446.6
489,4.543323,6.5547,0.153112,47418884.0000,0.001000,1449.5
490,4.541144,6.5515,0.156641,1341702.1250,0.001000,1452.5
491,4.542797,6.5539,0.150350,12817172.0000,0.001000,1455.4
492,4.550367,6.5648,0.148965,133.0008,0.001000,1458.4
493,4.535872,6.5439,0.152571,21212.9238,0.001000,1461.5
494,4.532138,6.5385,0.153925,17745172.0000,0.001000,1464.5
495,4.544621,6.5565,0.149514,2084341.6250,0.001000,1467.4
496,4.536155,6.5443,0.153412,1260019712.0000,0.001000,1470.4
497,4.547043,6.5600,0.154792,122201096.0000,0.001000,1473.4
498,4.549016,6.5629,0.151173,8762545.0000,0.001000,1476.4
499,4.562780,6.5827,0.154622,180472905728.0000,0.001000,1479.3
500,4.550765,6.5654,0.154780,2687959040.0000,0.001000,1482.4
