step,loss,bpc,acc,gnorm,lr,elapsed_s
445,4.480674,6.4643,0.162468,0.1183,0.001000,1134.4
446,4.481594,6.4656,0.171375,0.1224,0.001000,1137.0
447,4.497347,6.4883,0.169821,0.1124,0.001000,1139.7
448,4.485159,6.4707,0.166238,0.1101,0.001000,1142.3
449,4.475874,6.4573,0.170005,0.1053,0.001000,1144.9
450,4.462890,6.4386,0.176481,0.1216,0.001000,1147.5
451,4.477889,6.4602,0.165045,0.1292,0.001000,1150.3
452,4.465589,6.4425,0.165383,0.1196,0.001000,1153.0
453,4.475542,6.4569,0.164873,0.1119,0.001000,1155.7
454,4.460862,6.4357,0.163335,0.1219,0.001000,1158.4
455,4.454076,6.4259,0.169998,0.1258,0.001000,1161.0
456,4.469198,6.4477,0.160253,0.1134,0.001000,1163.5
457,4.468703,6.4470,0.168462,0.1318,0.001000,1166.1
458,4.469079,6.4475,0.165724,0.1183,0.001000,1168.9
459,4.459606,6.4339,0.167775,0.1156,0.001000,1171.5
460,4.461764,6.4370,0.167949,0.1110,0.001000,1173.9
461,4.462232,6.4377,0.166240,0.1223,0.001000,1176.5
462,4.502538,6.4958,0.162974,0.1306,0.001000,1179.2
463,4.504246,6.4983,0.167267,0.1229,0.001000,1181.9
464,4.483499,6.4683,0.165032,0.1169,0.001000,1184.5
465,4.474177,6.4549,0.165387,0.1192,0.001000,1187.3
466,4.467506,6.4453,0.173593,0.1257,0.001000,1189.9
467,4.466785,6.4442,0.168976,0.1166,0.001000,1192.6
468,4.491652,6.4801,0.165727,0.1302,0.001000,1195.1
469,4.502391,6.4956,0.157517,0.1378,0.001000,1197.6
470,4.476739,6.4586,0.171204,0.1523,0.001000,1200.2
471,4.475722,6.4571,0.171014,0.1308,0.001000,1202.9
472,4.477515,6.4597,0.164696,0.1216,0.001000,1205.6
473,4.483076,6.4677,0.162361,0.1315,0.001000,1208.2
474,4.467022,6.4446,0.169602,0.1241,0.001000,1210.8
475,4.474380,6.4552,0.167436,0.1293,0.001000,1213.3
476,4.472809,6.4529,0.163845,0.1175,0.001000,1215.9
477,4.474549,6.4554,0.166325,0.1269,0.001000,1218.4
478,4.471323,6.4508,0.168720,0.1311,0.001000,1221.0
479,4.470736,6.4499,0.166067,0.1204,0.001000,1223.7
480,4.457994,6.4315,0.168802,0.1169,0.001000,1226.3
481,4.476439,6.4582,0.164702,0.1320,0.001000,1228.9
482,4.467678,6.4455,0.169468,0.1200,0.001000,1231.4
483,4.457080,6.4302,0.175648,0.1167,0.001000,1233.8
484,4.470792,6.4500,0.166581,0.1265,0.001000,1236.4
485,4.461059,6.4360,0.173258,0.1224,0.001000,1238.9
486,4.464090,6.4403,0.171023,0.1313,0.001000,1241.7
487,4.475378,6.4566,0.170002,0.1196,0.001000,1244.4
488,4.466373,6.4436,0.170005,0.1197,0.001000,1246.9
489,4.468146,6.4462,0.169650,0.1288,0.001000,1249.4
490,4.460521,6.4352,0.169837,0.1184,0.001000,1252.0
491,4.467692,6.4455,0.169657,0.1233,0.001000,1254.6
492,4.467698,6.4455,0.166581,0.1251,0.001000,1257.1
493,4.447930,6.4170,0.172732,0.1196,0.001000,1259.8
494,4.456764,6.4298,0.171712,0.1131,0.001000,1262.4
495,4.465816,6.4428,0.166923,0.1138,0.001000,1264.9
496,4.448607,6.4180,0.174962,0.1229,0.001000,1267.5
497,4.457210,6.4304,0.172903,0.1168,0.001000,1269.9
498,4.464081,6.4403,0.167266,0.1182,0.001000,1272.5
499,4.464593,6.4411,0.172732,0.1203,0.001000,1275.0
500,4.478127,6.4606,0.171370,0.1224,0.001000,1277.7
