step,loss,bpc,acc,gnorm,lr,elapsed_s
447,4.512000,6.5095,0.158568,0.0994,0.001000,1035.0
448,4.503173,6.4967,0.158012,0.0973,0.001000,1037.3
449,4.496901,6.4877,0.157850,0.1006,0.001000,1039.8
450,4.480525,6.4641,0.165899,0.1095,0.001000,1042.2
451,4.493759,6.4831,0.157023,0.1087,0.001000,1044.5
452,4.479712,6.4629,0.159219,0.1043,0.001000,1047.0
453,4.491843,6.4804,0.162652,0.1020,0.001000,1049.6
454,4.478453,6.4611,0.160943,0.1050,0.001000,1052.1
455,4.472521,6.4525,0.167265,0.1009,0.001000,1054.5
456,4.492032,6.4807,0.157517,0.1058,0.001000,1057.1
457,4.482786,6.4673,0.161621,0.1006,0.001000,1059.7
458,4.486102,6.4721,0.161097,0.1161,0.001000,1062.1
459,4.475956,6.4575,0.162489,0.1012,0.001000,1064.5
460,4.485726,6.4716,0.160082,0.1065,0.001000,1067.0
461,4.486940,6.4733,0.159064,0.1156,0.001000,1069.4
462,4.525819,6.5294,0.153529,0.1210,0.001000,1071.8
463,4.525364,6.5287,0.156974,0.1188,0.001000,1074.3
464,4.503795,6.4976,0.156772,0.0952,0.001000,1076.7
465,4.495942,6.4863,0.158389,0.1026,0.001000,1079.2
466,4.492520,6.4814,0.164187,0.1186,0.001000,1081.7
467,4.493688,6.4830,0.157175,0.1243,0.001000,1084.1
468,4.497365,6.4883,0.163677,0.1202,0.001000,1086.5
469,4.514406,6.5129,0.151873,0.1144,0.001000,1089.0
470,4.487889,6.4747,0.164527,0.1278,0.001000,1091.3
471,4.498871,6.4905,0.160955,0.1286,0.001000,1093.8
472,4.502536,6.4958,0.159383,0.1228,0.001000,1096.2
473,4.496949,6.4877,0.159624,0.1098,0.001000,1098.7
474,4.484415,6.4697,0.165156,0.1070,0.001000,1101.1
475,4.496099,6.4865,0.161108,0.1150,0.001000,1103.5
476,4.493918,6.4834,0.158030,0.1376,0.001000,1106.0
477,4.500813,6.4933,0.159316,0.1310,0.001000,1108.5
478,4.490629,6.4786,0.160849,0.0974,0.001000,1110.9
479,4.492467,6.4813,0.162472,0.0958,0.001000,1113.2
480,4.484017,6.4691,0.165898,0.1152,0.001000,1115.5
481,4.501069,6.4937,0.158209,0.1112,0.001000,1117.9
482,4.495087,6.4851,0.162950,0.1176,0.001000,1120.2
483,4.482145,6.4664,0.165928,0.0982,0.001000,1122.6
484,4.489596,6.4771,0.162130,0.1148,0.001000,1124.8
485,4.484231,6.4694,0.160760,0.1071,0.001000,1127.2
486,4.488368,6.4754,0.166069,0.1010,0.001000,1129.5
487,4.494920,6.4848,0.163503,0.0955,0.001000,1131.7
488,4.482914,6.4675,0.165211,0.0976,0.001000,1134.2
489,4.488181,6.4751,0.161125,0.1231,0.001000,1136.6
490,4.484086,6.4692,0.172579,0.0977,0.001000,1138.8
491,4.489807,6.4774,0.160601,0.0975,0.001000,1141.0
492,4.491387,6.4797,0.160082,0.1063,0.001000,1143.1
493,4.473976,6.4546,0.164531,0.1089,0.001000,1145.4
494,4.482344,6.4667,0.163674,0.1097,0.001000,1147.8
495,4.491143,6.4794,0.159242,0.1096,0.001000,1150.1
496,4.472603,6.4526,0.163674,0.0990,0.001000,1152.4
497,4.486291,6.4724,0.167435,0.1052,0.001000,1154.6
498,4.491361,6.4797,0.163328,0.1094,0.001000,1157.1
499,4.492209,6.4809,0.164873,0.1114,0.001000,1159.6
500,4.491962,6.4806,0.160937,0.1087,0.001000,1161.9
