step,loss,bpc,acc,gnorm,lr,elapsed_s
445,4.474309,6.4551,0.164353,0.1217,0.001000,1220.4
446,4.475501,6.4568,0.164527,0.1229,0.001000,1223.1
447,4.496079,6.4865,0.163683,0.1153,0.001000,1225.7
448,4.481929,6.4661,0.166752,0.1107,0.001000,1228.4
449,4.479731,6.4629,0.164355,0.1163,0.001000,1231.0
450,4.460635,6.4354,0.171019,0.1128,0.001000,1233.8
451,4.478456,6.4611,0.157535,0.1150,0.001000,1236.5
452,4.463573,6.4396,0.159562,0.1350,0.001000,1239.2
453,4.470914,6.4502,0.160431,0.1220,0.001000,1241.9
454,4.454920,6.4271,0.160089,0.1177,0.001000,1244.7
455,4.446339,6.4147,0.169657,0.1198,0.001000,1247.4
456,4.464529,6.4410,0.163674,0.1082,0.001000,1250.2
457,4.465054,6.4417,0.169660,0.1396,0.001000,1252.8
458,4.464987,6.4416,0.169837,0.1216,0.001000,1255.4
459,4.455648,6.4282,0.166240,0.1177,0.001000,1258.2
460,4.454125,6.4260,0.166239,0.1172,0.001000,1260.9
461,4.456847,6.4299,0.168290,0.1301,0.001000,1263.6
462,4.495373,6.4855,0.166237,0.1414,0.001000,1266.3
463,4.499997,6.4921,0.162464,0.1205,0.001000,1269.0
464,4.480295,6.4637,0.166409,0.1092,0.001000,1271.7
465,4.464836,6.4414,0.169141,0.1169,0.001000,1274.4
466,4.463895,6.4401,0.169318,0.1262,0.001000,1277.1
467,4.464251,6.4406,0.166410,0.1204,0.001000,1279.7
468,4.487339,6.4739,0.164018,0.1337,0.001000,1282.3
469,4.498420,6.4899,0.154609,0.1393,0.001000,1285.1
470,4.467238,6.4449,0.169149,0.1266,0.001000,1287.7
471,4.474643,6.4556,0.164024,0.1251,0.001000,1290.4
472,4.479649,6.4628,0.165724,0.1272,0.001000,1293.1
473,4.480926,6.4646,0.163901,0.1246,0.001000,1295.8
474,4.467893,6.4458,0.170798,0.1231,0.001000,1298.5
475,4.472790,6.4529,0.167778,0.1193,0.001000,1301.2
476,4.467484,6.4452,0.162648,0.1335,0.001000,1303.9
477,4.473890,6.4545,0.165470,0.1239,0.001000,1306.5
478,4.466377,6.4436,0.168207,0.1128,0.001000,1309.3
479,4.469676,6.4484,0.170005,0.1093,0.001000,1312.4
480,4.456927,6.4300,0.171707,0.1303,0.001000,1315.1
481,4.472205,6.4520,0.162822,0.1165,0.001000,1317.8
482,4.466774,6.4442,0.164837,0.1113,0.001000,1320.6
483,4.455408,6.4278,0.168145,0.1220,0.001000,1323.4
484,4.471289,6.4507,0.164355,0.1357,0.001000,1326.0
485,4.461837,6.4371,0.167779,0.1246,0.001000,1328.7
486,4.468200,6.4463,0.167265,0.1296,0.001000,1331.3
487,4.476881,6.4588,0.165726,0.1199,0.001000,1334.0
488,4.459043,6.4331,0.170348,0.1123,0.001000,1336.8
489,4.467362,6.4451,0.166752,0.1272,0.001000,1339.5
490,4.462546,6.4381,0.172579,0.1124,0.001000,1342.2
491,4.476648,6.4585,0.163848,0.1179,0.001000,1344.9
492,4.468096,6.4461,0.164358,0.1170,0.001000,1347.7
493,4.448419,6.4177,0.172049,0.1226,0.001000,1350.4
494,4.458632,6.4325,0.173422,0.1221,0.001000,1353.3
495,4.467470,6.4452,0.165387,0.1248,0.001000,1355.9
496,4.445660,6.4138,0.169318,0.1101,0.001000,1358.5
497,4.455377,6.4278,0.170340,0.1138,0.001000,1361.2
498,4.459791,6.4341,0.168636,0.1134,0.001000,1364.0
499,4.464605,6.4411,0.172561,0.1121,0.001000,1366.7
500,4.473664,6.4542,0.166752,0.1223,0.001000,1369.4
