step,loss,bpc,acc,gnorm,lr,elapsed_s
446,4.498971,6.4907,0.162986,0.1121,0.001000,1153.5
447,4.513757,6.5120,0.166240,0.1027,0.001000,1156.0
448,4.499594,6.4916,0.171208,0.1020,0.001000,1158.7
449,4.490272,6.4781,0.166239,0.1027,0.001000,1161.3
450,4.479904,6.4632,0.172726,0.1162,0.001000,1163.8
451,4.487643,6.4743,0.164533,0.1097,0.001000,1166.3
452,4.478209,6.4607,0.161787,0.1147,0.001000,1168.7
453,4.490066,6.4778,0.161114,0.1122,0.001000,1171.3
454,4.476008,6.4575,0.159235,0.1103,0.001000,1173.9
455,4.466909,6.4444,0.167606,0.1124,0.001000,1176.5
456,4.487411,6.4740,0.156833,0.1038,0.001000,1179.0
457,4.485948,6.4719,0.161108,0.1055,0.001000,1181.5
458,4.490474,6.4784,0.159726,0.1281,0.001000,1184.0
459,4.481132,6.4649,0.161807,0.1170,0.001000,1186.5
460,4.486322,6.4724,0.162305,0.1158,0.001000,1189.4
461,4.489067,6.4764,0.159405,0.1320,0.001000,1191.9
462,4.526047,6.5297,0.153529,0.1363,0.001000,1194.6
463,4.525126,6.5284,0.154400,0.1328,0.001000,1197.2
464,4.504510,6.4987,0.158148,0.1001,0.001000,1199.7
465,4.498089,6.4894,0.157535,0.1096,0.001000,1202.3
466,4.491561,6.4800,0.160766,0.1224,0.001000,1205.1
467,4.490881,6.4790,0.160082,0.1344,0.001000,1207.7
468,4.493194,6.4823,0.165727,0.1285,0.001000,1210.2
469,4.514421,6.5130,0.155464,0.1278,0.001000,1212.7
470,4.487916,6.4747,0.161616,0.1132,0.001000,1215.3
471,4.495780,6.4861,0.161637,0.1254,0.001000,1217.7
472,4.504203,6.4982,0.161440,0.1314,0.001000,1220.4
473,4.497479,6.4885,0.157742,0.1142,0.001000,1222.9
474,4.488855,6.4761,0.164644,0.1305,0.001000,1225.4
475,4.494662,6.4844,0.164358,0.1170,0.001000,1227.9
476,4.494695,6.4845,0.158030,0.1178,0.001000,1230.4
477,4.495826,6.4861,0.161197,0.1207,0.001000,1232.9
478,4.489702,6.4773,0.165811,0.1078,0.001000,1235.6
479,4.491079,6.4793,0.162643,0.1067,0.001000,1238.2
480,4.480231,6.4636,0.166752,0.1266,0.001000,1240.8
481,4.499715,6.4917,0.156672,0.1273,0.001000,1243.4
482,4.491051,6.4792,0.167067,0.1258,0.001000,1245.9
483,4.478536,6.4612,0.170532,0.1103,0.001000,1248.5
484,4.486430,6.4726,0.162815,0.1085,0.001000,1251.1
485,4.481056,6.4648,0.162301,0.1062,0.001000,1253.8
486,4.484400,6.4696,0.165044,0.1101,0.001000,1256.3
487,4.493561,6.4829,0.161963,0.1151,0.001000,1258.8
488,4.479970,6.4633,0.169320,0.1040,0.001000,1261.3
489,4.486470,6.4726,0.167945,0.1114,0.001000,1263.9
490,4.478495,6.4611,0.169666,0.1025,0.001000,1266.5
491,4.492816,6.4818,0.159747,0.1139,0.001000,1269.1
492,4.492616,6.4815,0.159569,0.1199,0.001000,1271.6
493,4.475142,6.4563,0.166752,0.1288,0.001000,1274.2
494,4.483081,6.4677,0.166923,0.1090,0.001000,1276.7
495,4.488350,6.4753,0.166752,0.1133,0.001000,1279.7
496,4.474284,6.4550,0.167265,0.1152,0.001000,1282.5
497,4.482859,6.4674,0.168973,0.1085,0.001000,1285.2
498,4.486455,6.4726,0.168293,0.1308,0.001000,1287.7
499,4.492627,6.4815,0.171536,0.1149,0.001000,1290.3
500,4.498815,6.4904,0.160937,0.1088,0.001000,1292.9
