step,loss,bpc,acc,gnorm,lr,elapsed_s
367,4.503756,6.4976,0.157877,0.1082,0.001000,936.7
368,4.492495,6.4813,0.164187,0.1071,0.001000,939.3
369,4.491612,6.4800,0.164871,0.0993,0.001000,941.7
370,4.494980,6.4849,0.161792,0.1076,0.001000,944.1
371,4.507018,6.5023,0.161621,0.1077,0.001000,946.6
372,4.510101,6.5067,0.161963,0.0943,0.001000,949.0
373,4.499359,6.4912,0.162134,0.0956,0.001000,951.5
374,4.497563,6.4886,0.159911,0.0998,0.001000,954.1
375,4.519140,6.5198,0.156833,0.1112,0.001000,956.5
376,4.489715,6.4773,0.162310,0.0971,0.001000,959.0
377,4.499988,6.4921,0.159398,0.0964,0.001000,961.5
378,4.508636,6.5046,0.157697,0.1018,0.001000,964.0
379,4.484046,6.4691,0.159740,0.0994,0.001000,966.6
380,4.500946,6.4935,0.155966,0.1031,0.001000,969.3
381,4.490046,6.4778,0.162993,0.0980,0.001000,971.7
382,4.493315,6.4825,0.164018,0.0965,0.001000,974.2
383,4.486915,6.4733,0.162301,0.1054,0.001000,976.6
384,4.496606,6.4873,0.162485,0.1015,0.001000,979.1
385,4.494678,6.4845,0.161627,0.1073,0.001000,981.7
386,4.497091,6.4880,0.164520,0.1030,0.001000,984.3
387,4.506684,6.5018,0.164021,0.0991,0.001000,986.9
388,4.502205,6.4953,0.160253,0.1070,0.001000,989.4
389,4.515990,6.5152,0.159719,0.0945,0.001000,992.1
390,4.511882,6.5093,0.164010,0.1100,0.001000,994.7
391,4.510297,6.5070,0.161963,0.0931,0.001000,997.2
392,4.510021,6.5066,0.159376,0.0992,0.001000,999.8
393,4.503305,6.4969,0.157023,0.0951,0.001000,1002.3
394,4.497837,6.4890,0.160418,0.1020,0.001000,1005.0
395,4.495668,6.4859,0.162125,0.1006,0.001000,1007.6
396,4.492560,6.4814,0.161621,0.0947,0.001000,1010.6
397,4.515200,6.5141,0.159540,0.0897,0.001000,1013.2
398,4.545211,6.5574,0.156934,0.0966,0.001000,1015.8
399,4.526437,6.5303,0.157307,0.1000,0.001000,1018.3
400,4.515771,6.5149,0.155099,0.0975,0.001000,1020.7
401,4.506348,6.5013,0.158346,0.0959,0.001000,1023.2
402,4.488152,6.4751,0.162652,0.1045,0.001000,1025.9
403,4.501757,6.4947,0.160760,0.0992,0.001000,1028.3
404,4.484700,6.4701,0.162811,0.1212,0.001000,1030.9
405,4.494447,6.4841,0.160034,0.0975,0.001000,1033.3
406,4.482532,6.4669,0.163724,0.0972,0.001000,1035.8
407,4.479825,6.4630,0.162139,0.0972,0.001000,1038.4
408,4.493222,6.4824,0.165724,0.0998,0.001000,1041.0
409,4.506188,6.5011,0.164903,0.1128,0.001000,1043.5
410,4.470953,6.4502,0.168780,0.1203,0.001000,1046.2
411,4.494136,6.4837,0.163509,0.1310,0.001000,1048.7
412,4.492488,6.4813,0.160754,0.0995,0.001000,1051.1
413,4.483607,6.4685,0.161108,0.0994,0.001000,1053.6
414,4.499042,6.4908,0.163509,0.1270,0.001000,1056.1
415,4.487744,6.4745,0.161274,0.1329,0.001000,1058.4
416,4.501260,6.4940,0.157004,0.1318,0.001000,1061.0
417,4.493647,6.4830,0.161120,0.1122,0.001000,1063.4
418,4.488270,6.4752,0.157669,0.1065,0.001000,1066.1
419,4.492542,6.4814,0.160418,0.1060,0.001000,1068.6
420,4.511457,6.5087,0.159554,0.1187,0.001000,1071.1
421,4.497354,6.4883,0.168288,0.1084,0.001000,1073.5
422,4.512008,6.5095,0.159391,0.1294,0.001000,1076.1
423,4.502475,6.4957,0.163845,0.1040,0.001000,1078.5
424,4.463335,6.4393,0.171707,0.1139,0.001000,1081.0
425,4.496145,6.4866,0.164182,0.1075,0.001000,1083.6
426,4.514874,6.5136,0.157877,0.1450,0.001000,1086.1
427,4.510236,6.5069,0.159064,0.1215,0.001000,1088.5
428,4.492353,6.4811,0.168295,0.1038,0.001000,1091.2
429,4.486293,6.4724,0.173415,0.1253,0.001000,1093.7
430,4.500556,6.4930,0.171028,0.0989,0.001000,1096.2
431,4.480173,6.4635,0.169998,0.1237,0.001000,1098.6
432,4.482450,6.4668,0.160778,0.1035,0.001000,1101.0
433,4.495696,6.4859,0.163328,0.1226,0.001000,1103.5
434,4.484417,6.4697,0.163321,0.1126,0.001000,1106.1
435,4.473994,6.4546,0.168971,0.1057,0.001000,1108.6
436,4.498620,6.4902,0.163150,0.1089,0.001000,1111.1
437,4.507850,6.5035,0.162464,0.1121,0.001000,1113.7
438,4.497084,6.4879,0.164696,0.1147,0.001000,1116.2
439,4.502764,6.4961,0.162314,0.1180,0.001000,1118.6
440,4.507596,6.5031,0.161268,0.1290,0.001000,1121.3
441,4.491661,6.4801,0.164704,0.1021,0.001000,1123.8
442,4.500030,6.4922,0.165042,0.1113,0.001000,1126.4
443,4.498834,6.4905,0.165727,0.1040,0.001000,1128.8
444,4.494833,6.4847,0.161802,0.0995,0.001000,1131.3
445,4.499302,6.4911,0.166924,0.1185,0.001000,1133.8
