step,raw_loss,masked_loss,accuracy,masked_acc,lr,elapsed_s,samples_seen,mask_frac
2310,3.122738,2.373094,0.347961,0.396976,0.000882,906.3,591360,0.8759
2320,3.204275,2.399938,0.346497,0.397433,0.000881,911.3,593920,0.8703
2330,3.149011,2.374203,0.348206,0.397931,0.000880,914.9,596480,0.8734
2340,3.065056,2.371465,0.353149,0.398277,0.000879,918.4,599040,0.8856
2350,3.158700,2.419364,0.347534,0.395069,0.000878,922.6,601600,0.8789
2360,3.163461,2.391994,0.345947,0.395266,0.000877,926.4,604160,0.8741
2370,3.183200,2.394978,0.343384,0.394133,0.000876,930.5,606720,0.8697
2380,3.171635,2.384250,0.351624,0.402770,0.000875,934.1,609280,0.8726
2390,3.130649,2.378071,0.351746,0.400976,0.000874,938.3,611840,0.8759
2400,3.230531,2.418475,0.344055,0.395458,0.000873,942.1,614400,0.8682
2410,3.120996,2.396350,0.352295,0.398686,0.000872,946.7,616960,0.8829
2420,3.159229,2.403765,0.350342,0.398623,0.000871,951.4,619520,0.8775
2430,3.119283,2.363404,0.354553,0.405490,0.000870,955.0,622080,0.8738
2440,3.147023,2.388601,0.350525,0.399861,0.000868,958.9,624640,0.8752
2450,3.117913,2.366137,0.353455,0.402939,0.000867,962.9,627200,0.8763
2460,3.120673,2.375937,0.358948,0.407194,0.000866,967.0,629760,0.8806
2470,3.217152,2.409586,0.353333,0.405271,0.000865,970.3,632320,0.8708
2480,3.249949,2.397980,0.345703,0.399435,0.000864,974.0,634880,0.8640
2490,3.231013,2.384208,0.346069,0.399576,0.000863,977.5,637440,0.8646
2500,3.147027,2.359029,0.355042,0.407137,0.000862,981.4,640000,0.8705
2510,3.213210,2.371127,0.353394,0.408006,0.000861,984.9,642560,0.8645
2520,3.224348,2.394774,0.351257,0.403101,0.000860,990.5,645120,0.8699
2530,3.145414,2.393489,0.350891,0.399040,0.000859,994.2,647680,0.8772
2540,3.139611,2.342336,0.357361,0.410785,0.000858,997.9,650240,0.8682
2550,3.234581,2.421553,0.351929,0.403433,0.000856,1001.7,652800,0.8713
